Time (s),x,y,z,,timestamps
70.90451431,-0.457292527,-6.220435143,7.882011414,70904.51431,70904514.31
70.90651431,-0.553060591,-7.008127689,8.511686325,70906.51431,70906514.31
70.90851431,-0.565031588,-7.458237648,8.844480515,70908.51431,70908514.31
70.91051434,-0.471657723,-8.866027832,9.208398819,70910.51434,70910514.34
70.91251358,-0.366312861,-9.390357971,9.052776337,70912.51358,70912513.58
70.91451274,-0.220266551,-10.00566864,8.782231331,70914.51274,70914512.74
70.91651191,-0.20350714,-11.16206741,7.834127426,70916.51191,70916511.91
70.91851107,-0.229843363,-11.86596298,6.538864136,70918.51107,70918511.07
70.92051027,-0.20590134,-12.12214279,5.875670433,70920.51027,70920510.27
70.92251027,-0.201112941,-12.40465832,4.441244125,70922.51027,70922510.27
70.92451064,-0.213083953,-12.54112816,2.767697096,70924.51064,70924510.64
70.9265106,-0.021547815,-12.63689613,1.108515382,70926.5106,70926510.6
70.92851057,0.062249243,-12.69196224,0.304063618,70928.51057,70928510.57
70.93051054,0.234631762,-12.81167221,-1.393425345,70930.51054,70930510.54
70.93251137,-0.021547815,-13.33600235,-3.885789394,70932.51137,70932511.37
70.9345122,-0.323217243,-13.74541092,-5.212476254,70934.5122,70934512.2
70.93651304,-0.500388145,-14.76803493,-6.737582684,70936.51304,70936513.04
70.9385139,0.095768064,-16.00823021,-7.419930458,70938.5139,70938513.9
70.94051394,0.407014281,-16.81747055,-7.395988464,70940.51394,70940513.94
70.94251397,1.053448796,-18.88845634,-7.479785442,70942.51397,70942513.97
70.9445144,1.283292055,-21.09590912,-8.219594002,70944.5144,70944514.4
70.94651443,1.079784989,-22.69762993,-8.305785179,70946.51443,70946514.43
70.94851457,-0.81881696,-26.68188095,-8.382399559,70948.51457,70948514.57
70.9505146,-3.222595453,-31.08960724,-8.032846451,70950.5146,70950514.6
70.95251377,-4.328716755,-33.49578094,-7.556399822,70952.51377,70952513.77
70.9545138,-5.981015205,-38.61727524,-6.48619175,70954.5138,70954513.8
70.9565138,-7.465420246,-43.78157043,-5.760748386,70956.5138,70956513.8
70.9585138,-8.581118584,-46.39394379,-5.506963253,70958.5138,70958513.8
70.9605138,-10.57788277,-51.32839203,-5.020940304,70960.5138,70960513.8
70.9625138,-12.11974812,-55.41798782,-4.637568474,70962.5138,70962513.8
70.9645138,-12.82364368,-57.04365158,-4.419696331,70964.5138,70964513.8
70.9665138,-14.6815443,-60.01485443,-4.740519524,70966.5138,70966513.8
70.9685138,-15.83584881,-62.191185,-5.202899456,70968.5138,70968513.8
70.97051376,-16.23807526,-63.19914246,-5.418377876,70970.51376,70970513.76
70.97251453,-16.12554741,-64.7891922,-6.11509037,70972.51453,70972514.53
70.97451536,-15.17026043,-65.86179352,-6.452672958,70974.51536,70974515.36
70.9765162,-13.53472137,-65.70378113,-6.529287338,70976.5162,70976516.2
70.97851703,-12.4764843,-65.19860077,-6.433519363,70978.51703,70978517.03
70.98051783,-10.20678139,-63.55109024,-5.734412193,70980.51783,70980517.83
70.9825178,-7.688080788,-61.81290054,-4.46279192,70982.5178,70982517.8
70.9845178,-6.495768547,-60.79297256,-3.574543238,70984.5178,70984517.8
70.9865178,-4.429273129,-58.17850113,-1.683123827,70986.5178,70986517.8
70.98851783,-2.7509377,-54.12751389,0.577002585,70988.51783,70988517.83
70.99051786,-2.042253971,-51.49359131,1.692700624,70990.51786,70990517.86
70.99251703,-1.130063176,-45.89355469,3.813963413,70992.51703,70992517.03
70.99451619,-0.823605359,-40.616436,5.693710804,70994.51619,70994516.19
70.99651649,-0.720654726,-38.28927231,6.459855556,70996.51649,70996516.49
70.99851653,-0.646434486,-34.2379837,7.685686588,70998.51653,70998516.53
71.00051653,-0.658405483,-30.74723625,8.583512306,71000.51653,71000516.53
71.00251653,-0.682347477,-29.18382263,8.945036888,71002.51653,71002516.53
71.00451649,-0.835576415,-26.30120277,9.435848236,71004.51649,71004516.49
71.00651646,-1.039083481,-23.79178047,9.725546837,71006.51646,71006516.46
71.00851632,-1.108515382,-22.6258049,9.778219223,71008.51632,71008516.32
71.01051629,-1.240196466,-20.49736023,9.644144058,71010.51629,71010516.29
71.01251712,-1.400607944,-18.5796032,9.445425034,71012.51712,71012517.12
71.01451709,-1.460463047,-17.71050835,9.311349869,71014.51709,71014517.09
71.01651709,-1.565807939,-16.13273048,9.031228065,71016.51709,71016517.09
71.01851712,-1.640028119,-14.75606346,8.652944565,71018.51712,71018517.12
71.02051716,-1.659181833,-14.13327217,8.449437141,71020.51716,71020517.16
71.02251719,-1.699883223,-12.95532513,7.975385189,71022.51719,71022517.19
71.02451722,-1.769315004,-11.91384697,7.362469673,71024.51722,71024517.22
71.02651726,-1.800439715,-11.44218922,6.699275494,71026.51726,71026517.26
71.02851729,-1.812410712,-10.49169159,6.366481781,71028.51729,71028517.29
71.03051732,-1.82198751,-9.198822021,5.401618481,71030.51732,71030517.32
71.03251649,-1.82198751,-9.198822021,5.401618481,71032.51649,71032516.49
71.03451562,-1.9321208,-8.435071945,4.75249052,71034.51562,71034515.62
71.03651475,-2.109291792,-7.676109791,4.072536945,71036.51475,71036514.75
71.03851389,-2.281674147,-7.324162483,3.349488258,71038.51389,71038513.89
71.04051389,-2.384624958,-6.71364069,2.947262287,71040.51389,71040513.89
71.04251389,-2.537853718,-6.124667168,2.114080191,71042.51389,71042513.89
71.04451389,-2.667140722,-5.545270443,1.213860273,71044.51389,71044513.89
71.04651389,-2.726995707,-5.243600845,0.761356115,71046.51389,71046513.89
71.04851385,-2.834734917,-4.769249916,-0.246602774,71048.51385,71048513.85
71.05051382,-2.956839085,-4.302380562,-1.386242747,71050.51382,71050513.82
71.05251465,-3.033453465,-4.067748547,-1.991975784,71052.51465,71052514.65
71.05451508,-3.155557871,-3.667917013,-3.186682463,71054.51508,71054515.08
71.05651478,-3.179499865,-3.375824451,-4.359841347,71056.51478,71056514.78
71.05851475,-3.167528868,-3.241749048,-4.968267918,71058.51475,71058514.75
71.06051472,-3.193865061,-2.920926094,-6.060023785,71060.51472,71060514.72
71.06251468,-3.153163671,-2.576161146,-7.058405876,71062.51468,71062514.68
71.06451468,-3.08133769,-2.427720547,-7.539640427,71064.51468,71064514.68
71.06651472,-2.868253708,-2.147598982,-8.490138054,71066.51472,71066514.72
71.06851475,-2.513911724,-1.850717902,-9.316138268,71068.51475,71068514.75
71.07051478,-2.336740971,-1.661576033,-9.694421768,71070.51478,71070514.78
71.07251395,-1.89860189,-1.249773264,-10.34085655,71072.51395,71072513.95
71.07451311,-1.441309452,-0.919373453,-10.86997509,71074.51311,71074513.11
71.07651228,-1.194706678,-0.78050977,-11.00644493,71076.51228,71076512.28
71.07851141,-0.677559078,-0.572214186,-11.23628807,71078.51141,71078511.41
71.08051141,-0.268150598,-0.320823014,-11.2003746,71080.51141,71080511.41
71.08251138,0.045489833,0.062249243,-11.1165781,71082.51138,71082511.38
71.08451134,0.189141929,0.208295554,-10.98489666,71084.51134,71084511.34
71.08651131,0.59615624,0.390254885,-10.48690319,71086.51131,71086511.31
71.08851198,0.979228497,0.493205547,-9.687239647,71088.51198,71088511.98
71.09051194,1.101332784,0.732625723,-8.849268913,71090.51194,71090511.94
71.09251278,1.125274777,0.842759013,-8.442254066,71092.51278,71092512.78
71.09451364,1.280897856,0.984016895,-7.510910034,71094.51364,71094513.64
71.09651451,1.309628367,1.096544385,-7.034463882,71096.51451,71096514.51
71.09851537,1.328781962,1.33835876,-6.222829342,71098.51537,71098515.37
71.10051537,1.422155857,1.470039845,-5.408801079,71100.51537,71100515.37
71.10251494,1.405396342,1.546654344,-4.994604111,71102.51494,71102514.94
71.10451494,1.41257906,1.752555609,-4.266467571,71104.51494,71104514.94
71.10651494,1.553836942,1.833958507,-3.545812607,71106.51494,71106514.94
71.10851494,1.589749932,1.874659896,-3.201047659,71108.51494,71108514.94
71.11051494,1.580173135,2.04704237,-2.645592928,71110.51494,71110514.94
71.1125141,1.460463047,2.401384354,-2.013523579,71112.5141,71112514.1
71.11451367,1.319205165,2.662352324,-1.78368032,71114.51367,71114513.67
71.11651284,1.036689281,3.193865061,-1.309628367,71116.51284,71116512.84
71.118512,0.919373453,3.672705412,-0.912190855,71118.512,71118512
71.12051117,0.936132848,3.873818398,-0.598550439,71120.51117,71120511.17
71.1225112,0.92895025,4.314351559,0.220266551,71122.5112,71122511.2
71.12451084,0.869095206,4.769249916,1.347935557,71124.51084,71124510.84
71.12651084,0.770932972,5.001786709,2.04464817,71126.51084,71126510.84
71.1285108,0.711077929,5.48062706,3.900154591,71128.5108,71128510.8
71.13051077,0.639251828,6.004957199,6.241982937,71130.51077,71130510.77
71.1325116,0.59376204,6.280290127,8.983344078,71132.5116,71132511.6
71.13451243,0.567425787,6.895600319,10.30015469,71134.51243,71134512.43
71.13651327,0.584185243,7.503727436,12.62492466,71136.51327,71136513.27
71.1385141,0.684741676,7.958625793,14.24340534,71138.5141,71138514.1
71.14051406,0.749385118,8.126219749,14.72254467,71140.51406,71140514.06
71.14251456,0.878672004,8.334515572,15.30673027,71142.51456,71142514.56
71.1445146,1.089361787,8.478167534,15.45756435,71144.5146,71144514.6
71.14651463,1.211466074,8.540416718,15.33067226,71146.51463,71146514.63
71.14851396,1.48679924,8.600272179,14.83507252,71148.51396,71148513.96
71.150514,1.740584612,8.63379097,14.1117239,71150.514,71150514
71.15251316,1.850717902,8.629002571,13.7142868,71152.51316,71152513.16
71.15451306,2.063801765,8.540416718,12.71111584,71154.51306,71154513.06
71.1565131,2.255337954,8.442254066,11.53316879,71156.5131,71156513.1
71.15851313,2.384624958,8.37761116,10.88194561,71158.51313,71158513.13
71.16051313,2.585737944,8.205228806,9.438241959,71160.51313,71160513.13
71.16251356,2.722207308,7.980173588,7.903559208,71162.51356,71162513.56
71.16451356,2.782062292,7.870040417,7.135020256,71164.51356,71164513.56
71.16651356,2.894589901,7.599495411,5.621884823,71166.51356,71166513.56
71.16851356,2.980781078,7.295432091,3.981557369,71168.51356,71168513.56
71.17051356,2.97599268,7.127837658,3.186682463,71170.51356,71170513.56
71.1725144,3.028665066,6.78786087,1.568202138,71172.5144,71172514.4
71.17451523,3.078943491,6.48619175,0.026336219,71174.51523,71174515.23
71.17651606,3.076549292,6.342539787,-0.672770679,71176.51606,71176516.06
71.17851689,3.035847664,6.091148376,-1.929726601,71178.51689,71178516.89
71.18051773,2.959233284,5.820603371,-2.856282711,71180.51773,71180517.73
71.18251769,2.887407303,5.660192013,-3.56496644,71182.51769,71182517.69
71.18451806,2.834734917,5.317821026,-3.888183594,71184.51806,71184518.06
71.18651802,2.597708941,4.881777287,-4.402936935,71186.51802,71186518.02
71.18851803,2.41335535,4.38378334,-4.797980309,71188.51803,71188518.03
71.19051806,2.379836559,4.108449936,-4.994604111,71190.51806,71190518.06
71.19251722,2.45166254,3.502717018,-5.363311291,71192.51722,71192517.22
71.19451639,2.513911724,3.191470861,-5.533299446,71194.51639,71194516.39
71.19651642,2.475604534,2.604891539,-5.935525417,71196.51642,71196516.42
71.19851646,2.365471363,2.023100376,-6.282684326,71198.51646,71198516.46
71.20051649,2.145204782,1.513135433,-6.457461357,71200.51649,71200516.49
71.20251602,2.015917778,1.288080573,-6.419154167,71202.51602,71202516.02
71.20451602,1.800439715,0.897825658,-6.124667168,71204.51602,71204516.02
71.20651599,1.687912226,0.608127236,-5.700893402,71206.51599,71206515.99
71.20851595,1.63523972,0.509964943,-5.468656063,71208.51595,71208515.95
71.21051592,1.498770237,0.351947635,-5.006575108,71210.51592,71210515.92
71.21251675,1.343147159,0.237025961,-4.551377296,71212.51675,71212516.75
71.21451685,1.244984865,0.196324542,-4.345476151,71214.51685,71214516.85
71.21651682,1.010353088,0.14844051,-3.924096584,71216.51682,71216516.82
71.21851678,0.758961916,0.150834709,-3.548206806,71218.51678,71218516.78
71.22051678,0.624886632,0.141257897,-3.363853455,71220.51678,71220516.78
71.22251682,0.359130263,0.095768064,-3.019088268,71222.51682,71222516.82
71.22451685,0.122104287,0.002394202,-2.67671752,71224.51685,71224516.85
71.22651688,-0.002394202,-0.067037649,-2.45166254,71226.51688,71226516.88
71.22851692,-0.246602774,-0.253785372,-1.845929503,71228.51692,71228516.92
71.23051695,-0.521935999,-0.622492433,-0.799663365,71230.51695,71230516.95
71.23251612,-0.641646028,-0.919373453,0.052672438,71232.51612,71232516.12
71.23451528,-0.969651699,-1.78128612,2.940079689,71234.51528,71234515.28
71.23651445,-1.431732655,-3.019088268,8.056788445,71236.51445,71236514.45
71.23851358,-1.690306425,-3.737348795,11.44218922,71238.51358,71238513.58
71.24051358,-2.698265314,-5.406406879,21.55559731,71240.51358,71240513.58
71.24251358,-5.777507782,-6.763918877,35.0882225,71242.51358,71242513.58
71.24451358,-11.02320385,-6.548440933,44.05450821,71244.51358,71244513.58
71.24651358,-13.03912163,-5.928342819,43.9563446,71246.51358,71246513.58
71.24851358,-13.31445503,-4.551377296,34.47052002,71248.51358,71248513.58
71.25051355,-10.13495541,-3.356670856,18.54369164,71250.51355,71250513.55
71.25251438,-7.999327183,-2.782062292,10.10861874,71252.51438,71252514.38
71.25451521,-4.266467571,-1.723825216,-2.434903145,71254.51521,71254515.21
71.25651518,-2.367865562,-0.950498104,-5.992986202,71256.51518,71256515.18
71.25851514,-2.114080191,-0.739808321,-5.892429829,71258.51514,71258515.14
71.26051511,-2.025494576,-0.545877993,-4.285621166,71260.51511,71260515.11
71.26251508,-1.874659896,-0.849941611,-4.295197964,71262.51508,71262515.08
71.26451464,-1.719036818,-1.058237195,-4.122815132,71264.51464,71264514.64
71.2662276,-1.108515382,-1.388636947,-3.713406801,71266.2276,71266227.6
71.2682282,-0.651222885,-1.738190413,-3.64158082,71268.2282,71268228.2
71.27022824,-0.545877993,-2.185906172,-3.409343243,71270.22824,71270228.24
71.27222744,-0.581790984,-2.430114746,-3.34230566,71272.22744,71272227.44
71.2742266,-0.823605359,-2.841917515,-3.074155092,71274.2266,71274226.6
71.27622577,-0.945709646,-3.007117271,-2.944868088,71276.22577,71276225.77
71.27822493,-0.979228497,-3.275267839,-2.806004286,71278.22493,71278224.93
71.28022497,-0.902614057,-3.526659012,-2.765302896,71280.22497,71280224.97
71.28222497,-0.924161851,-3.725377798,-2.78924489,71282.22497,71282224.97
71.28422493,-0.9648633,-4.206612587,-2.877830505,71284.22493,71284224.93
71.2862249,-0.993593693,-4.742913723,-3.11964488,71286.2249,71286224.9
71.28822486,-1.127668977,-5.030517101,-3.548206806,71288.22486,71288224.86
71.29022483,-1.295263171,-5.655403614,-3.873818398,71290.22483,71290224.83
71.29222566,-1.817199111,-6.514922142,-4.766855717,71292.22566,71292225.66
71.2942265,-2.7533319,-7.759906769,-6.146214962,71294.2265,71294226.5
71.29622733,-3.447650433,-8.571541786,-7.017704487,71296.22733,71296227.33
71.2982282,-5.217264652,-10.53478718,-8.942642212,71298.2282,71298228.2
71.30022823,-7.269095421,-12.69675064,-10.64970875,71300.22823,71300228.23
71.30222826,-8.332120895,-13.74062252,-11.28417206,71302.22826,71302228.26
71.3042283,-10.43422985,-15.74008083,-12.59380054,71304.2283,71304228.3
71.30622833,-12.59858894,-17.90443802,-14.19791508,71306.22833,71306228.33
71.30822836,-13.70471001,-19.1590004,-15.04576206,71308.22836,71308228.36
71.31022799,-15.65149498,-21.71600723,-15.92922211,71310.22799,71310227.99
71.31222716,-17.92838097,-24.52231216,-16.38172722,71312.22716,71312227.16
71.31422633,-19.38644981,-26.04981232,-16.5565033,71314.22633,71314226.33
71.31622546,-22.30498123,-29.18621635,-16.74085617,71316.22546,71316225.46
71.31822462,-24.74257851,-31.85096359,-16.68100166,71318.22462,71318224.62
71.32022376,-25.86306381,-33.05285263,-16.75043297,71320.22376,71320223.76
71.32222376,-28.60442543,-35.50481415,-17.05449677,71322.22376,71322223.76
71.32422416,-30.37374115,-37.630867,-17.18139076,71324.22416,71324224.16
71.32622416,-30.95553207,-38.53347778,-17.10477638,71326.22416,71326224.16
71.32822356,-31.59239006,-40.00112534,-16.54453278,71328.22356,71328223.56
71.33022352,-31.52535248,-41.06654358,-15.58685207,71330.22352,71330223.52
71.33222432,-30.55091095,-41.47356033,-14.88535023,71332.22432,71332224.32
71.33422472,-29.76561356,-41.91409302,-12.69675064,71334.22472,71334224.72
71.33622556,-27.63716888,-41.7848053,-10.15171432,71336.22556,71336225.56
71.33822639,-25.12325668,-41.54299164,-7.611466408,71338.22639,71338226.39
71.34022599,-23.84205818,-40.75529861,-6.316203594,71340.22599,71340225.99
71.34222596,-21.28265762,-39.74973297,-3.699041605,71342.22596,71342225.96
71.34422596,-18.68016052,-38.55263138,-0.957680702,71344.22596,71344225.96
71.34622599,-17.39208031,-37.87986374,0.454898328,71346.22599,71346225.99
71.34822602,-15.13195324,-36.35235977,3.452438831,71348.22602,71348226.02
71.35022606,-13.63767242,-34.56149673,6.237194538,71350.22606,71350226.06
71.35222522,-12.90744019,-33.84772873,7.48696804,71352.22522,71352225.22
71.35422525,-11.60020638,-32.57161713,9.617807388,71354.22525,71354225.25
71.35622529,-10.52042198,-31.31705666,11.30093098,71356.22529,71356225.29
71.35822532,-10.12298393,-30.59400749,11.99046135,71358.22532,71358225.32
71.36022532,-9.567529678,-29.08087158,13.25220585,71360.22532,71360225.32
71.36222529,-9.296984673,-27.5797081,14.37029743,71362.22529,71362225.29
71.36422525,-9.335291862,-26.85186958,14.91408062,71364.22525,71364225.25
71.36622522,-9.692028046,-25.60927963,15.83345413,71366.22522,71366225.22
71.36822518,-10.2522707,-24.74497223,16.26441002,71368.22518,71368225.18
71.37022555,-10.53478718,-24.47652245,16.21652603,71370.22555,71370225.55
71.37222638,-10.99447346,-24.22034264,15.60121727,71372.22638,71372226.38
71.37422722,-11.26741219,-24.20597839,14.43972969,71374.22722,71374227.22
71.37622808,-11.36557484,-24.20597839,13.73104572,71376.22808,71376228.08
71.37822895,-11.5044384,-24.17485237,12.14129639,71378.22895,71378228.95
71.38022985,-11.65527344,-24.01683617,10.24030018,71380.22985,71380229.85
71.38222988,-11.74385834,-23.91627884,9.138967514,71382.22988,71382229.88
71.38422991,-11.83962631,-23.79896355,6.744765282,71384.22991,71384229.91
71.38622995,-11.8922987,-23.72234917,4.481945515,71386.22995,71386229.95
71.38822998,-11.8037138,-23.66967583,3.402160645,71388.22998,71388229.98
71.39023001,-11.70555115,-23.56193733,1.424550056,71390.23001,71390230.01
71.39222918,-11.35360336,-23.46377563,-0.227449164,71392.22918,71392229.18
71.39422874,-11.08066463,-23.39673805,-0.948103845,71394.22874,71394228.74
71.39622874,-10.43662453,-23.3225174,-2.233790159,71396.22874,71396228.74
71.39822875,-9.682451248,-23.25787354,-3.227383852,71398.22875,71398228.75
71.40022911,-8.830115318,-23.18844223,-4.012681961,71400.22911,71400229.11
71.40222911,-8.387187958,-23.19083595,-4.304774761,71402.22911,71402229.11
71.40422911,-7.479785442,-23.2052021,-4.776432514,71404.22911,71404229.11
71.40622908,-6.541258335,-23.19083595,-5.099948883,71406.22908,71406229.08
71.40822904,-6.067206383,-23.17886543,-5.18853426,71408.22904,71408229.04
71.41022901,-5.174169064,-23.14055824,-5.437531471,71410.22901,71410229.01
71.41222984,-4.335899353,-23.0974617,-5.576395035,71412.22984,71412229.84
71.41422981,-3.945644379,-23.06155014,-5.614702225,71414.22981,71414229.81
71.41622977,-3.205836058,-22.95620537,-5.813420773,71416.22977,71416229.77
71.41822974,-2.403778553,-22.88437843,-5.921160221,71418.22974,71418229.74
71.42022971,-1.999158382,-22.84846497,-5.978621006,71420.22971,71420229.71
71.42222971,-1.233013868,-22.73833275,-5.96186161,71422.22971,71422229.71
71.42422974,-0.399831682,-22.55876732,-5.911583424,71424.22974,71424229.74
71.42622977,0.01436521,-22.50130653,-5.866093636,71426.22977,71426229.77
71.4282298,0.758961916,-22.33610535,-5.696105003,71428.2298,71428229.8
71.43022984,1.608903527,-22.17808914,-5.423166275,71430.22984,71430229.84
71.43222907,2.020706177,-22.1254158,-5.219658852,71432.22907,71432229.07
71.43422824,2.813186884,-22.01049423,-4.548983097,71434.22824,71434228.24
71.4362274,3.60566783,-21.94106293,-3.703830004,71436.2274,71436227.4
71.43822654,3.955221176,-21.86684227,-3.169923067,71438.22654,71438226.54
71.4402265,4.570530891,-21.68727684,-1.991975784,71440.2265,71440226.5
71.44222647,5.080795288,-21.49574089,-0.574608386,71442.22647,71442226.47
71.44422643,5.449502468,-21.39278984,1.060631394,71444.22643,71444226.43
71.4462264,5.590760231,-21.08872795,1.956062794,71446.2264,71446226.4
71.44822637,5.801449776,-20.59791565,3.811569214,71448.22637,71448226.37
71.45022633,5.973832607,-20.02091408,5.787084579,71450.22633,71450226.33
71.45222717,6.052841187,-19.68811989,6.78786087,71452.22717,71452227.17
71.45422803,6.208464146,-19.02013779,8.794201851,71454.22803,71454228.03
71.4562285,6.349722385,-18.35454941,10.72153473,71456.2285,71456228.5
71.45822853,6.457461357,-18.03133202,11.59781265,71458.22853,71458228.53
71.46022856,6.684910297,-17.31546593,13.08461189,71460.22856,71460228.56
71.46222833,6.919542313,-16.61396408,14.05665779,71462.22833,71462228.33
71.46422836,7.020098686,-16.31468964,14.36550903,71464.22836,71464228.36
71.4662284,7.182904243,-15.71613884,14.67436123,71466.2284,71466228.4
71.46822843,7.333739281,-15.22053909,14.65999603,71468.22843,71468228.43
71.47022846,7.343316078,-14.9811182,14.59056473,71470.22846,71470228.46
71.47222759,7.214028835,-14.46127796,14.26974106,71472.22759,71472227.59
71.47422673,6.914753914,-14.0135622,13.75977612,71474.22673,71474226.73
71.47622586,6.71364069,-13.80047798,13.46289539,71476.22586,71476225.86
71.47822499,6.253953934,-13.39106941,12.7709713,71478.22499,71478224.99
71.48022499,5.614702225,-13.0606699,12.00482655,71480.22499,71480224.99
71.48222499,5.26275444,-12.90025806,11.59541798,71482.22499,71482224.99
71.48422496,4.563348293,-12.60816574,10.8268795,71484.22496,71484224.96
71.48622509,3.866635799,-12.36874485,10.04158115,71486.22509,71486225.09
71.48822506,3.524264812,-12.23227596,9.629778862,71488.22506,71488225.06
71.49022502,2.882618904,-11.90666389,8.818143845,71490.22502,71490225.02
71.49222579,2.41335535,-11.49965,8.114249229,71492.22579,71492225.79
71.49422662,2.039859772,-11.29374886,7.824550629,71494.22662,71494226.62
71.49622746,1.891419291,-10.81011963,7.29782629,71496.22746,71496227.46
71.49822829,1.726219416,-10.33127975,6.960243702,71498.22829,71498228.29
71.50022829,1.745373011,-9.890746117,6.919542313,71500.22829,71500228.29
71.50222829,1.754949808,-9.627384186,6.943484306,71502.22829,71502228.29
71.50422832,1.661576033,-9.036016464,6.986579895,71504.22832,71504228.32
71.50622836,1.618480325,-8.547599792,7.293037415,71506.22836,71506228.36
71.50822839,1.683123827,-8.406341553,7.474997044,71508.22839,71508228.39
71.51022842,1.836352706,-8.131008148,7.901165009,71510.22842,71510228.42
71.51222759,1.877054095,-7.917924404,8.200440407,71512.22759,71512227.59
71.51422675,1.891419291,-7.568370819,8.327332497,71514.22675,71514226.75
71.51622545,1.936909199,-7.319374084,8.573935509,71516.22545,71516225.45
71.51822455,1.994369984,-7.070376873,8.688857079,71518.22455,71518224.55
71.52022365,2.011129379,-6.953061104,8.698433876,71520.22365,71520223.65
71.52222389,2.04464817,-6.818985939,8.585906982,71522.22389,71522223.89
71.52422385,2.118868589,-6.656179905,8.334515572,71524.22385,71524223.85
71.52622382,2.171540976,-6.610690117,8.190863609,71526.22382,71526223.82
71.52822378,2.334346771,-6.670545101,7.865252018,71528.22378,71528223.78
71.53022375,2.341529369,-6.512527943,7.338527679,71530.22375,71530223.75
71.53222462,2.355894566,-6.440701962,7.048829079,71532.22462,71532224.62
71.53422552,2.45405674,-6.241982937,6.462249756,71534.22552,71534225.52
71.53622642,2.504334927,-6.093542576,5.758354187,71536.22642,71536226.42
71.53822732,2.509123325,-6.009745598,5.387253284,71538.22732,71538227.32
71.54022735,2.647987127,-5.808632374,4.666299343,71540.22735,71540227.35
71.54222738,2.863465309,-5.597942829,3.988739967,71542.22738,71542227.38
71.54422742,2.966415882,-5.485415459,3.672705412,71544.22742,71544227.42
71.54622728,3.047818661,-5.22444725,3.162740469,71546.22728,71546227.28
71.54822731,3.213018656,-4.975450516,2.734178305,71548.22731,71548227.31
71.55022731,3.387795448,-4.757278919,2.394201756,71550.22731,71550227.31
71.55222645,3.552995205,-4.630385876,2.23139596,71552.22645,71552226.45
71.55422645,3.888183594,-4.345476151,1.915361404,71554.22645,71554226.45
71.55622728,4.043806553,-4.043806553,1.721431017,71556.22728,71556227.28
71.55822728,4.247313976,-3.861847401,1.649604917,71558.22728,71558227.28
71.56022728,4.527435303,-3.464409828,1.594538331,71560.22728,71560227.28
71.56222728,4.723760128,-3.074155092,1.654393315,71562.22728,71562227.28
71.56422725,4.8314991,-2.880224705,1.714248419,71564.22725,71564227.25
71.56622721,4.999392509,-2.480392933,1.721431017,71566.22721,71566227.21
71.56822841,5.157409668,-2.111685991,1.659181833,71568.22841,71568228.41
71.57022838,5.229235649,-1.948880196,1.625662923,71570.22838,71570228.38
71.57222921,5.313032627,-1.63523972,1.589749932,71572.22921,71572229.21
71.57423004,5.36570549,-1.347935557,1.453280449,71574.23004,71574230.04
71.57623088,5.363311291,-1.211466074,1.37427175,71576.23088,71576230.88
71.57823174,5.358522892,-0.952892304,1.22583127,71578.23174,71578231.74
71.58023261,5.346551895,-0.708683729,1.053448796,71580.23261,71580232.61
71.58223264,5.327397823,-0.59615624,0.972045898,71582.23264,71582232.64
71.58423268,5.284302235,-0.440533102,0.790086567,71584.23268,71584232.68
71.58623231,5.193322659,-0.33518824,0.658405483,71586.23231,71586232.31
71.58823234,5.123890877,-0.299275219,0.624886632,71588.23234,71588232.34
71.59023237,4.951508522,-0.284909993,0.579396784,71590.23237,71590232.37
71.59223154,4.728548527,-0.213083953,0.524330199,71592.23154,71592231.54
71.59423067,4.608838081,-0.189141929,0.493205547,71594.23067,71594230.67
71.59623064,4.388571739,-0.081402861,0.469263524,71596.23064,71596230.64
71.5982306,4.209006786,0.062249243,0.442927301,71598.2306,71598230.6
71.60023057,3.971980572,0.119710088,0.416591108,71600.23057,71600230.57
71.60223054,3.840299606,0.208295554,0.390254885,71602.23054,71602230.54
71.6042305,3.646369219,0.270544797,0.37110126,71604.2305,71604230.5
71.60623047,3.454833031,0.33279404,0.313640416,71606.23047,71606230.47
71.60823044,3.366247654,0.368707061,0.272938997,71608.23044,71608230.44
71.61023044,3.210624456,0.416591108,0.179565132,71610.23044,71610230.44
71.6122313,3.090914488,0.450109929,0.050278235,71612.2313,71612231.3
71.6142313,3.021482468,0.486022949,-0.007182605,71614.2313,71614231.3
71.61623047,2.8993783,0.507570744,-0.126892686,71616.23047,71616230.47
71.61823047,2.772485495,0.469263524,-0.20350714,71618.23047,71618230.47
71.62023047,2.717418909,0.438138902,-0.246602774,71620.23047,71620230.47
71.62223047,2.571372509,0.414196909,-0.320823014,71622.23047,71622230.47
71.62423047,2.432508945,0.395043284,-0.344765037,71624.23047,71624230.47
71.62623047,2.382230759,0.390254885,-0.347159237,71626.23047,71626230.47
71.62822927,2.300827742,0.399831682,-0.311246216,71628.22927,71628229.27
71.6302293,2.233790159,0.40940848,-0.246602774,71630.2293,71630229.3
71.63222843,2.233790159,0.40940848,-0.246602774,71632.22843,71632228.43
71.6342276,2.214636564,0.44532153,-0.158017308,71634.2276,71634227.6
71.63622676,2.130839586,0.497993946,-0.01436521,71636.22676,71636226.76
71.63822593,2.061407566,0.514753342,0.08379706,71638.22593,71638225.93
71.64022596,1.884236693,0.55784899,0.354341865,71640.22596,71640225.96
71.64222596,1.78128612,0.629675031,0.768538773,71642.22596,71642225.96
71.64422593,1.723825216,0.66798228,1.017535686,71644.22593,71644225.93
